key_mlbam,name_first,name_last,full_name
136920,brian,sikorski,brian sikorski
116024,danny,hoffman,danny hoffman
120415,robert,pérez,robert pérez
482386,ron,kleinfelter,ron kleinfelter
111386,darrell,brandon,darrell brandon
121160,ken,richardson,ken richardson
118810,jim,mcleod,jim mcleod
430641,blaine,boyer,blaine boyer
111719,james,burke,james burke
112885,john,crowley,john crowley
117540,bill,lauterborn,bill lauterborn
570481,erik,gonzález,erik gonzález
112186,ed,chandler,ed chandler
687952,christian,encarnacion-strand,christian encarnacion-strand
430579,elizardo,ramírez,elizardo ramírez
118670,alex,mcfarlan,alex mcfarlan
112964,cliff,curtis,cliff curtis
123063,len,swormstedt,len swormstedt
111065,sheriff,blake,sheriff blake
122663,joe,stanka,joe stanka
116687,gary,jones,gary jones
670288,jake,fishman,jake fishman
121258,joe,roa,joe roa
429480,jason,roach,jason roach
818582,raymon,lacy,raymon lacy
435261,zach,miner,zach miner
817943,johnnie,oden,johnnie oden
427362,jeff,nelson,jeff nelson
548384,brooks,raley,brooks raley
672820,lenyn,sosa,lenyn sosa
820328,j.,brown,j. brown
117349,jack,kucek,jack kucek
119871,everett,nutter,everett nutter
122173,steve,shirley,steve shirley
121390,steve,rogers,steve rogers
111676,jay,buhner,jay buhner
110386,dennis,aust,dennis aust
124524,dooley,womack,dooley womack
120623,bill,pleis,bill pleis
407890,colby,lewis,colby lewis
818450,earnest,long,earnest long
111412,harry,brecheen,harry brecheen
150268,pedro,feliz,pedro feliz
455119,chris,martin,chris martin
458924,jonny,venters,jonny venters
115217,mark,gubicza,mark gubicza
123185,jim,tennant,jim tennant
110735,dave,beard,dave beard
122981,art,sunday,art sunday
110467,dave,baker,dave baker
407796,john,foster,john foster
502748,brad,peacock,brad peacock
112262,lloyd,christenbury,lloyd christenbury
113860,jack,enright,jack enright
110169,andy,allison,andy allison
656716,zach,mckinstry,zach mckinstry
407860,gustavo,chacín,gustavo chacín
453249,jeff,manship,jeff manship
817344,jesse,schaeffer,jesse schaeffer
115186,emil,gross,emil gross
121681,tommy,sandt,tommy sandt
434636,ángel,pagán,ángel pagán
817864,pastor,pareda,pastor pareda
501983,travis,snider,travis snider
605204,j. d.,davis,j. d. davis
121015,joe,regan,joe regan
124734,geoff,zahn,geoff zahn
112242,cupid,childs,cupid childs
121596,ken,ryan,ken ryan
113796,roy,ellam,roy ellam
119958,greg,o'halloran,greg o'halloran
117490,gene,lansing,gene lansing
431147,brian,poldberg,brian poldberg
113916,george,estock,george estock
121951,scott,scudder,scott scudder
137005,kerry,robinson,kerry robinson
114722,dick,gernert,dick gernert
820587,harry,barnes,harry barnes
110847,marvin,benard,marvin benard
122950,joe,sullivan,joe sullivan
819273,clarence,griffin,clarence griffin
118425,ron,mathis,ron mathis
430598,jeremy,reed,jeremy reed
643603,tyler,white,tyler white
122242,hack,simmons,hack simmons
115996,ed,hock,ed hock
113584,jean,dubuc,jean dubuc
112327,jim,clark,jim clark
120512,adolfo,phillips,adolfo phillips
110115,luis,alcaraz,luis alcaraz
110650,vince,barton,vince barton
502051,josh,ravin,josh ravin
124170,frank,white,frank white
114238,sam,fletcher,sam fletcher
285080,matt,miller,matt miller
111321,ken,boyer,ken boyer
124248,fred,wigington,fred wigington
408221,jason,young,jason young
122011,scott,servais,scott servais
666808,camilo,doval,camilo doval
120749,mel,preibisch,mel preibisch
112744,jack,coveney,jack coveney
665661,shea,spitzbarth,shea spitzbarth
668227,randy,arozarena,randy arozarena
666915,bobby,dalbec,bobby dalbec
474256,ryan,reid,ryan reid
817964,billy,norman,billy norman
113993,george,fallon,george fallon
116092,jeff,holly,jeff holly
122934,ed,sukla,ed sukla
124730,chris,zachary,chris zachary
117799,bob,linton,bob linton
120187,erv,palica,erv palica
124165,don,white,don white
121992,dick,selma,dick selma
119892,dink,o'brien,dink o'brien
112700,phil,coridan,phil coridan
116618,footer,johnson,footer johnson
118279,phil,marchildon,phil marchildon
817500,george,robinson,george robinson
119688,gary,neibauer,gary neibauer
122277,doug,sisk,doug sisk
672478,jordan,diaz,jordan diaz
686790,trevor,mcdonald,trevor mcdonald
124359,jim,willis,jim willis
493127,akinori,iwamura,akinori iwamura
623433,nick,anderson,nick anderson
609274,elier,hernandez,elier hernandez
123153,scott,taylor,scott taylor
116625,roy,johnson,roy johnson
276360,wilfredo,rodríguez,wilfredo rodríguez
572096,trevor,rosenthal,trevor rosenthal
112536,jorge,comellas,jorge comellas
427545,tim,welke,tim welke
818699,al,jones,al jones
136726,mike,kinkade,mike kinkade
120276,jim,pastorius,jim pastorius
116066,fred,holdsworth,fred holdsworth
114007,monty,fariss,monty fariss
669224,austin,wells,austin wells
115357,john,halla,john halla
111329,harry,boyles,harry boyles
119970,john,oldham,john oldham
122526,eddie,solomon,eddie solomon
446868,wilkin,castillo,wilkin castillo
120446,parson,perryman,parson perryman
111455,jim,brideweser,jim brideweser
502046,jeff,locke,jeff locke
122932,gus,suhr,gus suhr
482394,ben,trittipoe,ben trittipoe
119174,don,minnick,don minnick
122321,scottie,slayback,scottie slayback
572403,drew,verhagen,drew verhagen
113736,charlie,eden,charlie eden
700452,dan,zibell,dan zibell
110450,cory,bailey,cory bailey
123978,scott,watkins,scott watkins
119501,sean,mulligan,sean mulligan
124505,ernie,wolf,ernie wolf
663658,thaddeus,ward,thaddeus ward
427081,eric,cooper,eric cooper
558753,brian,graham,brian graham
113275,bucky,dent,bucky dent
430584,terry,tiffee,terry tiffee
118470,dave,may,dave may
647351,abraham,toro,abraham toro
117229,len,koenecke,len koenecke
113907,chuck,essegian,chuck essegian
122137,darrell,sherman,darrell sherman
672851,joan,adon,joan adon
121621,marc,sagmoen,marc sagmoen
431160,jon,knott,jon knott
407893,mark,teixeira,mark teixeira
605361,nick,martini,nick martini
120751,mike,prendergast,mike prendergast
816431,john,young,john young
450265,jordan,tata,jordan tata
818267,bill,mccall,bill mccall
591720,ronald,torreyes,ronald torreyes
118831,billy,mcmillon,billy mcmillon
605304,erik,johnson,erik johnson
431039,bob,kenney,bob kenney
820755,johnny,albertson,johnny albertson
112764,bobby,cox,bobby cox
664041,jaylin,davis,jaylin davis
121231,bill,risley,bill risley
519330,steve,susdorf,steve susdorf
124415,nigel,wilson,nigel wilson
819021,ben,hill,ben hill
111954,tom,candiotti,tom candiotti
120954,johnny,ray,johnny ray
118615,tom,mccreery,tom mccreery
124779,bud,zipfel,bud zipfel
110809,tim,belcher,tim belcher
120799,alfonso,pulido,alfonso pulido
666560,byung ho,park,byung ho park
120907,rafael,ramírez,rafael ramírez
425776,dusty,bergman,dusty bergman
118912,phil,meeler,phil meeler
119119,rudy,miller,rudy miller
489413,casper,wells,casper wells
117832,jack,lively,jack lively
675986,canaan,smith-njigba,canaan smith-njigba
111589,bobby,brown,bobby brown
117082,kevin,king,kevin king
113836,chester,emerson,chester emerson
816692,jack,watts,jack watts
123925,pete,ward,pete ward
675989,cody,bolton,cody bolton
121097,gil,reyes,gil reyes
550298,yorman,rodríguez,yorman rodríguez
119597,bill,murray,bill murray
119788,scott,nielsen,scott nielsen
459939,mitchell,boggs,mitchell boggs
543768,travis,shaw,travis shaw
820671,paul,arnold,paul arnold
114633,gil,garrido,gil garrido
819148,sammy,harris,sammy harris
117588,bill,leard,bill leard
456715,lorenzo,cain,lorenzo cain
121208,ernie,riles,ernie riles
119357,lew,moren,lew moren
120593,george,pipgras,george pipgras
115394,jeffrey,hammonds,jeffrey hammonds
291565,eric,byrnes,eric byrnes
820377,fred,brokaw,fred brokaw
124699,harley,young,harley young
150272,damon,minor,damon minor
818309,forrest,mashaw,forrest mashaw
488689,mike,baxter,mike baxter
122588,paul,speraw,paul speraw
276348,pedro,santana,pedro santana
457440,dewon,day,dewon day
111277,rafael,bournigal,rafael bournigal
113378,frank,dimichele,frank dimichele
114615,bill,gardner,bill gardner
122562,steve,sparks,steve sparks
482641,adrian,johnson,adrian johnson
110447,mark,bailey,mark bailey
113418,fred,doe,fred doe
121319,jack,robinson,jack robinson
118897,pat,meares,pat meares
425503,freddie,bynum,freddie bynum
498487,stephen,utter,stephen utter
118932,luis,meléndez,luis meléndez
111717,frank,burke,frank burke
113071,harold,daugherty,harold daugherty
111421,herb,bremer,herb bremer
123892,roxy,walters,roxy walters
592784,colby,suggs,colby suggs
818620,harry,kenyon,harry kenyon
113883,roger,erickson,roger erickson
452096,darren,ford,darren ford
621566,matt,olson,matt olson
121043,art,reinhart,art reinhart
702795,ryan,loutos,ryan loutos
123015,cy,swaim,cy swaim
517370,jimmy,paredes,jimmy paredes
111242,red,borom,red borom
489277,rusty,ryal,rusty ryal
116504,al,javier,al javier
114635,cliff,garrison,cliff garrison
118532,tim,mccabe,tim mccabe
123174,wilfredo,tejada,wilfredo tejada
543333,eric,hosmer,eric hosmer
434479,mike,hinckley,mike hinckley
112277,bubba,church,bubba church
110302,fred,archer,fred archer
427454,paul,schrieber,paul schrieber
117080,jim,king,jim king
408306,rocco,baldelli,rocco baldelli
112723,chuck,cottier,chuck cottier
122101,jim,sheehan,jim sheehan
117845,frank,lobert,frank lobert
136602,odalis,pérez,odalis pérez
116646,rex,johnston,rex johnston
124672,ray,yochim,ray yochim
123009,larry,sutton,larry sutton
120250,mike,parrott,mike parrott
816793,irving,vincent,irving vincent
121081,larry,ressler,larry ressler
124499,jim,wohlford,jim wohlford
119259,aurelio,monteagudo,aurelio monteagudo
111805,hank,butcher,hank butcher
123574,jerry,upp,jerry upp
122808,chuck,stobbs,chuck stobbs
133241,rafael,medina,rafael medina
111466,john,briggs,john briggs
670084,nick,heath,nick heath
519003,pat,mccoy,pat mccoy
113959,buck,ewing,buck ewing
116041,george,hogan,george hogan
111769,al,burris,al burris
115385,tom,hamilton,tom hamilton
111267,bob,botz,bob botz
689958,andrew,walters,andrew walters
118116,elliott,maddox,elliott maddox
121105,danny,reynolds,danny reynolds
819648,mack,eggleston,mack eggleston
818956,bill,howard,bill howard
118052,pat,lyons,pat lyons
543424,john,lamb,john lamb
114212,al,flair,al flair
115809,billy,herman,billy herman
114517,eddie,gaillard,eddie gaillard
622441,rafael,bautista,rafael bautista
121672,reggie,sanders,reggie sanders
489365,josh,thole,josh thole
400126,delvin,james,delvin james
117213,bill,knowlton,bill knowlton
543031,tyler,cloyd,tyler cloyd
425904,luis,rodríguez,luis rodríguez
121523,dave,rozema,dave rozema
114236,george,fletcher,george fletcher
607884,paul,clemons,paul clemons
114567,ron,gant,ron gant
110490,tracy,baker,tracy baker
456421,stu,pomeranz,stu pomeranz
819494,percy,forrest,percy forrest
124087,jack,wentz,jack wentz
427469,buck,showalter,buck showalter
643436,ryan,mcbroom,ryan mcbroom
124189,steve,white,steve white
817984,booker,neely,booker neely
123069,jerry,tabb,jerry tabb
494165,josé,castro,josé castro
121918,jerry,schypinski,jerry schypinski
114718,steve,gerkin,steve gerkin
121444,luis,rosado,luis rosado
114749,frank,gibson,frank gibson
113392,george,distel,george distel
111927,jim,campbell,jim campbell
116382,gary,ignasiak,gary ignasiak
114128,tommy,fine,tommy fine
452728,dennis,dove,dennis dove
425486,john,webb,john webb
428642,luis,montañez,luis montañez
117939,slim,love,slim love
119593,ray,murray,ray murray
119304,jimmy,moore,jimmy moore
110965,bill,bevens,bill bevens
120089,wayne,osborne,wayne osborne
115974,john,hinton,john hinton
116122,wally,hood,wally hood
117980,con,lucid,con lucid
817150,miguel,solís,miguel solís
122708,bill,steele,bill steele
114777,joe,gilbert,joe gilbert
118506,ernie,mcanally,ernie mcanally
447849,brian,horwitz,brian horwitz
121690,julio,santana,julio santana
819884,george,dandy,george dandy
111209,buddy,booker,buddy booker
819637,buster,emmett,buster emmett
110951,don,bessent,don bessent
668843,conner,capel,conner capel
592145,jesse,biddle,jesse biddle
606192,teoscar,hernández,teoscar hernández
122704,william,stecher,william stecher
120500,monty,pfyl,monty pfyl
700390,derek,shomon,derek shomon
408299,omar,infante,omar infante
116015,billy,hoeft,billy hoeft
113587,clise,dudley,clise dudley
124583,rich,wortham,rich wortham
115695,bronson,heflin,bronson heflin
605490,bubba,starling,bubba starling
492691,larry,shepard,larry shepard
117052,evans,killeen,evans killeen
121988,epp,sell,epp sell
115906,bill,higdon,bill higdon
408050,mike,ryan,mike ryan
117912,davey,lopes,davey lopes
124007,jim,weaver,jim weaver
110312,alex,arias,alex arias
668721,payton,henry,payton henry
121855,otto,schomberg,otto schomberg
112064,joe,carter,joe carter
118217,robert,maloney,robert maloney
119339,harry,moran,harry moran
114721,ed,gerner,ed gerner
817197,gene,smith,gene smith
112093,larry,casian,larry casian
451192,jim,adduci,jim adduci
118439,steve,matthias,steve matthias
118821,joe,mcmanus,joe mcmanus
110225,alf,anderson,alf anderson
110364,james,atkins,james atkins
120558,jack,pierce,jack pierce
115647,bill,hayes,bill hayes
115313,hinkey,haines,hinkey haines
673962,josh,jung,josh jung
431166,matt,pagnozzi,matt pagnozzi
123093,ted,tappe,ted tappe
116148,bill,hopper,bill hopper
570731,jonathan,schoop,jonathan schoop
455047,jeff,ridgway,jeff ridgway
294697,alex,cabrera,alex cabrera
816561,koney,williams,koney williams
606466,ketel,marte,ketel marte
434601,pedro,lópez,pedro lópez
819244,teddy,gunn,teddy gunn
116958,bob,kelly,bob kelly
621219,alec,mills,alec mills
687377,orlando,ribalta,orlando ribalta
121718,jimmie,savage,jimmie savage
115291,bump,hadley,bump hadley
118603,bill,mccorry,bill mccorry
111454,ralph,brickner,ralph brickner
119375,ray,morgan,ray morgan
121003,billy,reed,billy reed
453857,brock,peterson,brock peterson
110348,ken,ash,ken ash
521055,maikel,cleto,maikel cleto
116051,george,hogreiver,george hogreiver
669398,gage,workman,gage workman
622092,kyle,zimmer,kyle zimmer
124674,tony,york,tony york
818313,pablo,martínez,pablo martínez
120527,tom,phillips,tom phillips
117789,doug,lindsey,doug lindsey
111195,tiny,bonham,tiny bonham
524968,jesús,montero,jesús montero
460044,cesar,carrillo,cesar carrillo
111598,walter,brown,walter brown
122579,tubby,spencer,tubby spencer
819064,ramón,heredía,ramón heredía
820728,toussaint,allen,toussaint allen
119305,jerry,moore,jerry moore
114874,norm,glockson,norm glockson
285131,césar,izturis,césar izturis
112642,william,coon,william coon
423824,jason,jiménez,jason jiménez
112525,frank,colman,frank colman
117541,george,lauzerique,george lauzerique
121076,bob,repass,bob repass
664337,miguel,yajure,miguel yajure
120091,charlie,osgood,charlie osgood
111475,ed,brinkman,ed brinkman
113233,luis,delgado,luis delgado
669952,mitch,white,mitch white
605674,ryan,wills,ryan wills
438989,kevin,long,kevin long
120360,joe,peitz,joe peitz
112534,merrill,combs,merrill combs
407094,chris,booker,chris booker
598265,jackie,bradley,jackie bradley
592773,ryne,stanek,ryne stanek
119608,mike,mussina,mike mussina
663905,travis,blankenhorn,travis blankenhorn
116920,hal,keller,hal keller
818031,dink,mothell,dink mothell
608379,michael,wacha,michael wacha
115409,jim,handiboe,jim handiboe
111521,cal,broughton,cal broughton
112067,paul,carter,paul carter
110003,don,aase,don aase
117856,stu,locklin,stu locklin
446382,brian,barton,brian barton
118015,johnny,lush,johnny lush
110401,benny,ayala,benny ayala
115566,mike,hartley,mike hartley
120082,ozzie,osborn,ozzie osborn
115614,gary,haught,gary haught
118277,firpo,marberry,firpo marberry
113685,jimmy,dykes,jimmy dykes
425506,jody,gerut,jody gerut
820060,morten,clark,morten clark
425539,hung-chih,kuo,hung-chih kuo
429841,matt,diaz,matt diaz
121412,red,rollings,red rollings
112146,phil,cavarretta,phil cavarretta
110742,larry,bearnarth,larry bearnarth
111519,frank,brosseau,frank brosseau
124788,frank,zupo,frank zupo
594762,brett,bochy,brett bochy
605474,matt,skole,matt skole
121870,al,schroll,al schroll
116412,orlando,isales,orlando isales
112620,andy,cook,andy cook
681882,colin,selby,colin selby
446264,barry,enright,barry enright
435218,tony,giarratano,tony giarratano
117790,bill,lindsey,bill lindsey
119504,jim,mullen,jim mullen
112967,fred,curtis,fred curtis
113715,jack,easton,jack easton
121528,art,ruble,art ruble
117495,dave,lapoint,dave lapoint
120795,terry,puhl,terry puhl
660688,keibert,ruiz,keibert ruiz
571761,slade,heathcott,slade heathcott
121056,ken,reitz,ken reitz
150369,julio,ramírez,julio ramírez
122892,al,strueve,al strueve
449881,r. j.,swindle,r. j. swindle
407397,esteban,germán,esteban germán
112890,cal,crum,cal crum
116315,randy,hundley,randy hundley
500208,yangervis,solarte,yangervis solarte
431143,edwin,bellorin,edwin bellorin
113218,ed,delahanty,ed delahanty
117442,tom,lampkin,tom lampkin
500909,mauricio,robles,mauricio robles
116764,pinky,jorgensen,pinky jorgensen
622713,engelb,vielma,engelb vielma
114748,charlie,gibson,charlie gibson
121623,johnny,sain,johnny sain
124749,clint,zavaras,clint zavaras
622772,jimmy,cordero,jimmy cordero
120132,bob,owchinko,bob owchinko
690986,kyle,harrison,kyle harrison
120355,charlie,peete,charlie peete
124139,ed,wheeler,ed wheeler
121083,merv,rettenmund,merv rettenmund
123887,jimmy,walsh,jimmy walsh
121249,jim,rivera,jim rivera
111207,everett,booe,everett booe
113365,steve,dillard,steve dillard
117318,paul,krichell,paul krichell
110339,gerry,arrigo,gerry arrigo
622103,gerardo,reyes,gerardo reyes
518170,jordany,valdespin,jordany valdespin
112776,walt,craddock,walt craddock
122776,bud,stewart,bud stewart
467827,gerardo,parra,gerardo parra
678009,parker,meadows,parker meadows
112865,lem,cross,lem cross
118070,bill,macdonald,bill macdonald
118621,phil,mccullough,phil mccullough
820441,lefty,bowe,lefty bowe
471183,waldis,joaquín,waldis joaquín
123124,ben,taylor,ben taylor
276053,brandon,larson,brandon larson
657141,jordan,yamamoto,jordan yamamoto
114620,bob,garibaldi,bob garibaldi
115693,don,heffner,don heffner
111326,jack,boyle,jack boyle
112822,felipe,crespo,felipe crespo
124698,gerald,young,gerald young
502100,alex,presley,alex presley
121535,don,rudolph,don rudolph
111615,bob,bruce,bob bruce
113643,andy,dunning,andy dunning
113329,edgar,díaz,edgar díaz
114181,cherokee,fisher,cherokee fisher
114279,curry,foley,curry foley
118430,al,mattern,al mattern
117956,george,lowe,george lowe
663629,ethan,small,ethan small
123040,mark,sweeney,mark sweeney
817171,r. s.,smith,r. s. smith
